3.550000 0.504306   0.49416578
3.560000 0.492124   0.49433612
3.570000 0.480036   0.49450364
3.580000 0.468039   0.49466838
3.590000 0.456132   0.49483038
3.600000 0.444312   0.49498967
3.610000 0.432577   0.49514631
3.620000 0.420926   0.49530033
3.630000 0.409355   0.49545179
3.640000 0.397864   0.49560074
3.650000 0.386451   0.49574722
3.660000 0.375112   0.49589130
3.670000 0.363846   0.49603302
3.680000 0.352650   0.49617245
3.690000 0.341524   0.49630965
3.700000 0.330464   0.49644467
3.710000 0.319469   0.49657758
3.720000 0.308537   0.49670843
3.730000 0.297665   0.49683729
3.740000 0.286851   0.49696422
3.750000 0.276094   0.49708928
3.760000 0.265391   0.49721255
3.770000 0.254741   0.49733409
3.780000 0.244141   0.49745395
3.790000 0.233589   0.49757221
3.800000 0.223084   0.49768893
3.810000 0.212622   0.49780419
3.820000 0.202203   0.49791804
3.830000 0.191824   0.49803055
3.840000 0.181483   0.49814179
3.850000 0.171178   0.49825184
3.860000 0.160907   0.49836074
3.870000 0.150668   0.49846859
3.880000 0.140459   0.49857543
3.890000 0.130278   0.49868134
3.900000 0.120123   0.49878639
3.910000 0.109991   0.49889065
3.920000 0.099882   0.49899418
3.930000 0.089793   0.49909705
3.940000 0.079722   0.49919932
3.950000 0.069666   0.49930108
3.960000 0.059625   0.49940238
3.970000 0.049595   0.49950329
3.980000 0.039576   0.49960389
3.990000 0.029564   0.49970423
4.000000 0.019558   0.49980439
4.010000 0.009557   0.49990444
4.020000 -0.000443   0.50000443
4.030000 -0.010443   0.50010445
4.040000 -0.020446   0.50020456
4.050000 -0.030452   0.50030483
4.060000 -0.040464   0.50040532
4.070000 -0.050485   0.50050610
4.080000 -0.060515   0.50060725
4.090000 -0.070558   0.50070882
4.100000 -0.080614   0.50081089
4.110000 -0.090687   0.50091353
4.120000 -0.100778   0.50101680
4.130000 -0.110889   0.50112077
4.140000 -0.121022   0.50122550
4.150000 -0.131179   0.50133108
4.160000 -0.141363   0.50143756
4.170000 -0.151574   0.50154502
4.180000 -0.161816   0.50165351
4.190000 -0.172090   0.50176312
4.200000 -0.182398   0.50187390
4.210000 -0.192743   0.50198593
4.220000 -0.203125   0.50209926
4.230000 -0.213548   0.50221398
4.240000 -0.224014   0.50233014
4.250000 -0.234523   0.50244782
4.260000 -0.245079   0.50256707
4.270000 -0.255684   0.50268797
4.280000 -0.266338   0.50281058
4.290000 -0.277046   0.50293496
4.300000 -0.287808   0.50306119
4.310000 -0.298626   0.50318933
4.320000 -0.309504   0.50331943
4.330000 -0.320442   0.50345157
4.340000 -0.331442   0.50358580
4.350000 -0.342508   0.50372218
4.360000 -0.353640   0.50386079
4.370000 -0.364842   0.50400166
4.380000 -0.376114   0.50414487
4.390000 -0.387460   0.50429047
4.400000 -0.398880   0.50443852
4.410000 -0.410378   0.50458906
4.420000 -0.421956   0.50474216
4.430000 -0.433614   0.50489785
4.440000 -0.445356   0.50505619
4.450000 -0.457184   0.50521722
4.460000 -0.469099   0.50538098
4.470000 -0.481104   0.50554752
4.480000 -0.493201   0.50571687
4.490000 -0.505391   0.50588907
4.500000 -0.517678   0.50606414
4.510000 -0.530062   0.50624212
4.520000 -0.542547   0.50642302
4.530000 -0.555133   0.50660686
4.540000 -0.567824   0.50679366
4.550000 -0.580621   0.50698342
4.560000 -0.593527   0.50717615
4.570000 -0.606542   0.50737184
4.580000 -0.619670   0.50757049
4.590000 -0.632913   0.50777209
4.600000 -0.646272   0.50797660
4.610000 -0.659749   0.50818400
4.620000 -0.673347   0.50839426
4.630000 -0.687067   0.50860732
4.640000 -0.700912   0.50882313
4.650000 -0.714883   0.50904163
4.660000 -0.728983   0.50926275
4.670000 -0.743213   0.50948639
4.680000 -0.757575   0.50971247
4.690000 -0.772071   0.50994087
4.700000 -0.786703   0.51017149
4.710000 -0.801473   0.51040417
4.720000 -0.816383   0.51063878
4.730000 -0.831434   0.51087516
4.740000 -0.846629   0.51111312
4.750000 -0.861968   0.51135249
4.760000 -0.877454   0.51159303
4.770000 -0.893089   0.51183454
4.780000 -0.908874   0.51207677
4.790000 -0.924811   0.51231945
4.800000 -0.940901   0.51256229
4.810000 -0.957146   0.51280500
4.820000 -0.973547   0.51304724
4.830000 -0.990106   0.51328867
4.840000 -1.006824   0.51352891
4.850000 -1.023703   0.51376757
4.860000 -1.040744   0.51400423
4.870000 -1.057947   0.51423843
4.880000 -1.075315   0.51446971
4.890000 -1.092849   0.51469756
4.900000 -1.110548   0.51492146
4.910000 -1.128415   0.51514083
4.920000 -1.146450   0.51535510
4.930000 -1.164654   0.51556365
4.940000 -1.183028   0.51576582
4.950000 -1.201572   0.51596094
4.960000 -1.220288   0.51614828
4.970000 -1.239174   0.51632711
4.980000 -1.258232   0.51649665
4.990000 -1.277463   0.51665608
5.000000 -1.296865   0.51680456
5.010000 -1.316439   0.51694122
5.020000 -1.336186   0.51706514
5.030000 -1.356104   0.51717539
5.040000 -1.376194   0.51727098
5.050000 -1.396455   0.51735092
5.060000 -1.416886   0.51741417
5.070000 -1.437487   0.51745967
5.080000 -1.458256   0.51748633
5.090000 -1.479193   0.51749303
5.100000 -1.500296   0.51747863
5.110000 -1.521565   0.51744197
5.120000 -1.542997   0.51738186
5.130000 -1.564590   0.51729711
5.140000 -1.586343   0.51718651
5.150000 -1.608254   0.51704884
5.160000 -1.630320   0.51688286
5.170000 -1.652539   0.51668735
5.180000 -1.674907   0.51646108
5.190000 -1.697423   0.51620283
5.200000 -1.720083   0.51591141
5.210000 -1.742883   0.51558561
5.220000 -1.765820   0.51522428
5.230000 -1.788889   0.51482629
5.240000 -1.812088   0.51439056
5.250000 -1.835411   0.51391605
5.260000 -1.858854   0.51340176
5.270000 -1.882411   0.51284678
5.280000 -1.906079   0.51225026
5.290000 -1.929850   0.51161143
5.300000 -1.953720   0.51092963
5.310000 -1.977683   0.51020428
5.320000 -2.001731   0.50943493
5.330000 -2.025859   0.50862124
5.340000 -2.050060   0.50776301
5.350000 -2.074326   0.50686020
5.360000 -2.098650   0.50591290
5.370000 -2.123024   0.50492139
5.380000 -2.147439   0.50388613
5.390000 -2.171888   0.50280776
5.400000 -2.196362   0.50168712
5.410000 -2.220851   0.50052528
5.420000 -2.245346   0.49932352
5.430000 -2.269838   0.49808336
5.440000 -2.294315   0.49680654
5.450000 -2.318769   0.49549508
5.460000 -2.343187   0.49415125
5.470000 -2.367560   0.49277757
5.480000 -2.391875   0.49137685
5.490000 -2.416121   0.48995215
5.500000 -2.440286   0.48850681
5.510000 -2.464358   0.48704447
5.520000 -2.488325   0.48556902
5.530000 -2.512172   0.48408463
5.540000 -2.535888   0.48259573
5.550000 -2.559459   0.48110702
5.560000 -2.582871   0.47962345
5.570000 -2.606110   0.47815021
5.580000 -2.629162   0.47669269
5.590000 -2.652014   0.47525652
5.600000 -2.674650   0.47384751
5.610000 -2.697055   0.47247162
5.620000 -2.719215   0.47113496
5.630000 -2.741114   0.46984376
5.640000 -2.762738   0.46860433
5.650000 -2.784071   0.46742303
5.660000 -2.805098   0.46630624
5.670000 -2.825803   0.46526031
5.680000 -2.846170   0.46429156
5.690000 -2.866184   0.46340619
5.700000 -2.885830   0.46261024
5.710000 -2.905092   0.46190961
5.720000 -2.923954   0.46130994
5.730000 -2.942400   0.46081660
5.740000 -2.960417   0.46043466
5.750000 -2.977987   0.46016880
5.760000 -2.995097   0.46002331
5.770000 -3.011731   0.46000203
5.780000 -3.027874   0.46010829
5.790000 -3.043513   0.46034491
5.800000 -3.058633   0.46071413
5.810000 -3.073220   0.46121759
5.820000 -3.087261   0.46185628
5.830000 -3.100742   0.46263055
5.840000 -3.113651   0.46354006
5.850000 -3.125975   0.46458375
5.860000 -3.137702   0.46575987
5.870000 -3.148821   0.46706594
5.880000 -3.159321   0.46849874
5.890000 -3.169192   0.47005433
5.900000 -3.178423   0.47172807
5.910000 -3.187006   0.47351461
5.920000 -3.194931   0.47540794
5.930000 -3.202191   0.47740136
5.940000 -3.208778   0.47948760
5.950000 -3.214684   0.48165877
5.960000 -3.219905   0.48390648
5.970000 -3.224435   0.48622182
5.980000 -3.228269   0.48859547
5.990000 -3.231402   0.49101771
6.000000 -3.233832   0.49347854
6.010000 -3.235556   0.49596766
6.020000 -3.236572   0.49847462
6.030000 -3.236880   0.50098885
6.040000 -3.236478   0.50349971
6.050000 -3.235368   0.50599660
6.060000 -3.233550   0.50846901
6.070000 -3.231026   0.51090658
6.080000 -3.227799   0.51329918
6.090000 -3.223873   0.51563698
6.100000 -3.219251   0.51791049
6.110000 -3.213938   0.52011065
6.120000 -3.207940   0.52222884
6.130000 -3.201264   0.52425700
6.140000 -3.193915   0.52618759
